1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,SalePrice
1430.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,1413.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,605.0,2,TA,RFn,TA,Attchd,2001.0,1430.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,16285.0,Inside,67.0,IR2,0.0,20,RL,0.0,None,None,0.0,6,CollgCr,33.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1413.0,AllPub,0.0,2001,2002,2009,187100.0
1110.0,0.0,0.0,None,1,1Fam,TA,Av,1097.0,0.0,GLQ,Unf,1,0,Gd,0.0,Y,Norm,Norm,SBrkr,0.0,Gd,TA,Plywood,Plywood,None,TA,1,PConc,1,Typ,602.0,2,TA,Fin,TA,Attchd,1978.0,1110.0,0,GasA,Ex,SFoyer,1,Gd,Lvl,Gtl,9101.0,Corner,95.39916142189092,IR1,0.0,85,RL,104.0,BrkFace,None,0.0,7,Mitchel,30.0,6,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,4,1097.0,AllPub,303.0,1978,1978,2009,165500.0
956.0,1128.0,0.0,None,4,1Fam,TA,No,656.0,0.0,GLQ,Unf,1,0,Gd,300.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,618.0,2,TA,RFn,TA,BuiltIn,2004.0,2084.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10142.0,Inside,76.0,IR1,0.0,60,RL,0.0,None,None,0.0,1,SawyerW,45.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,8,956.0,AllPub,0.0,2004,2004,2010,233000.0
901.0,0.0,0.0,None,2,1Fam,None,None,0.0,0.0,None,None,0,0,None,901.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,281.0,1,TA,Unf,Fa,Detchd,1954.0,901.0,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,6000.0,Corner,50.0,Reg,0.0,20,RM,0.0,None,None,0.0,8,OldTown,0.0,7,4,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,4,901.0,AllPub,0.0,1954,2000,2008,107900.0
1145.0,0.0,0.0,None,2,TwnhsE,TA,No,16.0,0.0,GLQ,Unf,0,0,Gd,1129.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,397.0,2,TA,Fin,TA,Attchd,2005.0,1145.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3182.0,Inside,43.0,Reg,0.0,120,RL,11.0,BrkFace,None,0.0,9,Blmngtn,16.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,1145.0,AllPub,100.0,2005,2006,2009,160200.0
1062.0,0.0,0.0,None,3,1Fam,TA,Av,539.0,0.0,ALQ,Unf,1,0,Gd,490.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,None,TA,2,PConc,1,Typ,539.0,2,TA,RFn,TA,Attchd,1976.0,1062.0,0,GasA,TA,SLvl,1,TA,Lvl,Gtl,11333.0,Corner,106.45656391223604,IR1,0.0,80,RL,0.0,None,None,0.0,5,Mitchel,0.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,1029.0,AllPub,120.0,1976,1976,2007,146800.0
1127.0,886.0,0.0,None,3,1Fam,TA,Av,862.0,0.0,GLQ,Unf,1,0,Gd,255.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,MetalSd,MetalSd,None,TA,1,PConc,2,Typ,455.0,2,TA,Unf,TA,Attchd,1997.0,2013.0,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,9920.0,CulDSac,92.0,IR1,0.0,60,RL,0.0,None,None,0.0,6,NoRidge,130.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,8,1117.0,AllPub,180.0,1996,1997,2007,269790.0
1496.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,1496.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,CemntBd,CmentBd,None,None,0,PConc,2,Typ,474.0,2,TA,Fin,TA,Attchd,2007.0,1496.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9158.0,Inside,76.0,Reg,0.0,20,RL,140.0,Stone,None,0.0,6,Somerst,130.0,5,8,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,7,1496.0,AllPub,168.0,2007,2007,2007,225000.0
1285.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,660.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Plywood,Plywood,MnPrv,TA,1,CBlock,1,Typ,528.0,2,TA,RFn,TA,Attchd,1977.0,1285.0,1,GasA,Ex,1Story,1,TA,Lvl,Gtl,8197.0,Inside,71.0,Reg,0.0,20,RL,148.0,BrkFace,None,0.0,4,Sawyer,0.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,660.0,AllPub,138.0,1977,1977,2007,143500.0
773.0,0.0,0.0,None,2,1Fam,TA,No,570.0,0.0,BLQ,Unf,0,0,TA,203.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,None,0,CBlock,1,Typ,240.0,1,TA,Unf,TA,Attchd,1953.0,773.0,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,7677.0,Inside,57.0,Reg,0.0,20,RL,0.0,None,None,0.0,4,NAmes,0.0,5,5,Y,0.0,None,CompShg,Gable,Abnorml,WD,0.0,Pave,4,773.0,AllPub,0.0,1953,1953,2008,110000.0
1196.0,0.0,0.0,None,2,1Fam,TA,No,197.0,0.0,LwQ,Unf,1,0,TA,999.0,Y,Norm,Norm,FuseA,0.0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,440.0,2,TA,Unf,TA,Detchd,1957.0,1196.0,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,4800.0,Inside,40.0,Reg,0.0,30,RM,0.0,None,None,0.0,7,IDOTRR,0.0,7,4,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,1196.0,AllPub,0.0,1916,1990,2007,109900.0
728.0,728.0,0.0,None,3,1Fam,TA,Av,648.0,0.0,GLQ,Unf,1,0,Gd,80.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,WdShing,Wd Shng,None,Gd,1,PConc,2,Typ,410.0,2,TA,Fin,TA,Attchd,2005.0,1456.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8199.0,Inside,63.0,Reg,0.0,60,RL,0.0,None,None,0.0,10,CollgCr,18.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,728.0,AllPub,36.0,2005,2005,2008,189000.0
1128.0,0.0,0.0,None,2,1Fam,TA,No,812.0,0.0,LwQ,Unf,0,0,TA,124.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,GdWo,None,0,CBlock,1,Min1,286.0,1,TA,Unf,TA,Attchd,1954.0,1128.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9000.0,Inside,75.0,Reg,0.0,20,RL,0.0,None,None,0.0,6,NAmes,0.0,5,5,Y,0.0,None,CompShg,Gable,Family,WD,0.0,Pave,5,936.0,AllPub,0.0,1954,1954,2006,118000.0
1428.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,1417.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,554.0,2,TA,RFn,TA,Attchd,2008.0,1428.0,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,12274.0,FR2,91.0,IR1,0.0,20,RL,256.0,Stone,None,0.0,7,Somerst,60.0,5,7,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,6,1417.0,AllPub,0.0,2008,2008,2008,227680.0
848.0,0.0,0.0,None,1,TwnhsE,TA,Gd,662.0,0.0,GLQ,Unf,1,0,Gd,186.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,1,Typ,420.0,2,TA,Fin,TA,Attchd,2004.0,848.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,4438.0,Inside,66.61831579978588,Reg,0.0,120,RM,169.0,BrkFace,None,0.0,6,CollgCr,0.0,5,6,Y,0.0,None,CompShg,Gable,Normal,ConLD,0.0,Pave,4,848.0,AllPub,140.0,2004,2004,2008,144500.0
1689.0,0.0,0.0,None,3,1Fam,TA,No,1218.0,0.0,GLQ,Unf,1,0,Gd,350.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,CemntBd,CmentBd,None,Gd,2,PConc,2,Typ,857.0,3,TA,RFn,TA,Attchd,2002.0,1689.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,13265.0,CulDSac,59.9111111111111,IR1,0.0,20,RL,148.0,BrkFace,None,0.0,7,Mitchel,59.0,5,8,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,7,1568.0,AllPub,150.0,2002,2002,2008,271000.0
1052.0,0.0,0.0,None,3,1Fam,TA,Av,504.0,0.0,GLQ,Unf,1,0,TA,506.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,MnPrv,None,0,CBlock,1,Typ,440.0,2,TA,Unf,TA,Attchd,1971.0,1052.0,0,GasA,Gd,SLvl,1,TA,Lvl,Gtl,8816.0,Inside,80.0,Reg,0.0,80,RL,80.0,BrkFace,None,0.0,6,ClearCr,0.0,7,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1010.0,AllPub,0.0,1971,1971,2010,155000.0
1358.0,0.0,0.0,None,2,TwnhsE,TA,Mn,733.0,0.0,GLQ,Unf,1,0,Gd,625.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,484.0,2,TA,RFn,TA,Attchd,2010.0,1358.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,6371.0,Inside,44.0,IR1,0.0,120,RL,128.0,Stone,None,0.0,6,NridgHt,35.0,5,7,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,6,1358.0,AllPub,192.0,2009,2010,2010,224000.0
798.0,842.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,798.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,595.0,2,TA,RFn,TA,Attchd,2003.0,1640.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7226.0,CulDSac,72.0,IR1,0.0,60,RL,0.0,None,None,0.0,6,CollgCr,45.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,798.0,AllPub,0.0,2003,2003,2008,183000.0
847.0,886.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,847.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,433.0,2,TA,Fin,TA,BuiltIn,2003.0,1733.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12394.0,Corner,111.32834320154056,IR1,0.0,60,RL,0.0,None,None,0.0,10,Gilbert,48.0,5,7,Y,0.0,None,CompShg,Gable,Family,WD,0.0,Pave,7,847.0,AllPub,100.0,2003,2003,2007,225000.0
944.0,545.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,778.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,GdWo,Gd,1,BrkTil,2,Typ,240.0,1,TA,Unf,TA,Detchd,1940.0,1489.0,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,9900.0,Inside,60.0,Reg,0.0,50,RL,0.0,None,None,0.0,7,SWISU,0.0,7,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,778.0,AllPub,335.0,1940,1950,2009,139500.0
1489.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,1489.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,776.0,2,TA,RFn,TA,Attchd,2006.0,1489.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11216.0,Inside,81.0,Reg,0.0,20,FV,0.0,None,None,0.0,6,Somerst,140.0,5,8,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,7,1489.0,AllPub,0.0,2006,2006,2006,232600.0
1434.0,0.0,0.0,None,3,1Fam,TA,No,20.0,0.0,GLQ,Unf,0,0,Gd,1434.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,527.0,2,TA,RFn,TA,Attchd,2001.0,1434.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8529.0,Inside,65.0,IR1,0.0,20,RL,0.0,None,None,0.0,4,SawyerW,39.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1454.0,AllPub,290.0,2001,2001,2009,189000.0
941.0,888.0,0.0,None,3,1Fam,TA,No,483.0,0.0,GLQ,Unf,1,0,Gd,458.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,613.0,2,TA,RFn,TA,Attchd,2003.0,1829.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9548.0,CulDSac,44.0,IR1,0.0,60,RL,223.0,BrkFace,None,0.0,1,CollgCr,39.0,6,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,941.0,AllPub,192.0,2003,2003,2010,237000.0
1144.0,0.0,0.0,None,3,1Fam,TA,No,572.0,0.0,Rec,Unf,1,0,TA,572.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,GdWo,None,0,CBlock,1,Typ,456.0,2,TA,Unf,TA,Attchd,1961.0,1144.0,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,7875.0,Inside,75.0,Reg,0.0,20,RL,136.0,BrkFace,None,0.0,9,NAmes,0.0,6,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1144.0,AllPub,0.0,1961,1961,2008,139950.0
1067.0,0.0,0.0,None,2,1Fam,TA,No,442.0,0.0,BLQ,Unf,0,0,Gd,625.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,HdBoard,None,None,0,CBlock,2,Min2,436.0,2,TA,Unf,TA,Attchd,1996.0,1067.0,0,GasA,TA,1Story,1,Gd,Lvl,Gtl,9600.0,Inside,60.0,Reg,0.0,20,RL,0.0,None,None,0.0,2,Sawyer,0.0,7,4,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,4,1067.0,AllPub,290.0,1950,1995,2010,128000.0
1099.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,1099.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,1,Typ,352.0,1,TA,Unf,TA,Attchd,1999.0,1099.0,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9525.0,Inside,75.0,Reg,0.0,20,RL,0.0,None,None,0.0,6,CollgCr,0.0,6,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1099.0,AllPub,278.0,1995,2006,2008,144000.0
768.0,432.0,0.0,None,3,1Fam,TA,No,352.0,0.0,BLQ,Unf,0,0,TA,416.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,240.0,1,TA,Unf,TA,Detchd,1946.0,1200.0,0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,11767.0,Inside,70.0,Reg,0.0,50,RL,0.0,None,None,0.0,5,Edwards,0.0,6,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,768.0,AllPub,0.0,1946,1995,2008,130500.0
1701.0,0.0,0.0,None,3,1Fam,TA,Gd,1390.0,0.0,ALQ,Unf,1,0,Gd,0.0,Y,RRAe,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,None,TA,2,CBlock,2,Min2,611.0,2,TA,Fin,TA,Basment,1975.0,1701.0,0,GasA,TA,SFoyer,1,TA,Lvl,Gtl,16647.0,CulDSac,59.9111111111111,IR1,0.0,85,RL,0.0,None,None,0.0,1,Sawyer,0.0,5,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1390.0,AllPub,0.0,1975,1981,2007,171000.0
864.0,0.0,0.0,None,3,1Fam,TA,Av,460.0,0.0,BLQ,Unf,1,0,TA,404.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,Plywood,None,Fa,1,CBlock,1,Typ,338.0,1,TA,Unf,TA,Attchd,1972.0,864.0,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,15523.0,CulDSac,36.0,IR1,0.0,20,RL,0.0,None,None,0.0,8,CollgCr,0.0,6,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,864.0,AllPub,0.0,1972,1972,2009,133500.0
1094.0,761.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,528.0,Y,Feedr,Norm,SBrkr,0.0,Gd,Gd,Plywood,Plywood,None,TA,1,CBlock,2,Typ,512.0,2,TA,RFn,TA,Attchd,1976.0,1855.0,1,GasA,Ex,SLvl,1,TA,Lvl,Gtl,9600.0,FR2,80.0,Reg,0.0,80,RL,360.0,BrkFace,None,0.0,8,Veenker,100.0,7,6,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,7,528.0,AllPub,113.0,1976,1994,2007,187000.0
848.0,0.0,0.0,None,1,TwnhsE,TA,Av,659.0,0.0,GLQ,Unf,1,0,Gd,189.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,1,Typ,420.0,2,TA,Fin,TA,Attchd,2003.0,848.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,4435.0,Inside,36.0,Reg,0.0,120,RM,170.0,BrkFace,None,0.0,11,CollgCr,0.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,3,848.0,AllPub,140.0,2003,2003,2007,131500.0
1456.0,0.0,0.0,None,2,TwnhsE,None,None,0.0,0.0,None,None,0,0,None,1273.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,400.0,2,TA,Fin,TA,Attchd,2003.0,1456.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3196.0,Inside,56.53317610041028,Reg,0.0,120,RL,40.0,BrkFace,None,0.0,5,Blmngtn,20.0,5,8,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,1273.0,AllPub,143.0,2003,2003,2006,215000.0
1445.0,0.0,0.0,None,3,1Fam,TA,Gd,564.0,0.0,Rec,Unf,0,0,TA,563.0,Y,Norm,Norm,SBrkr,0.0,Gd,TA,MetalSd,HdBoard,MnPrv,Fa,1,CBlock,1,Typ,645.0,2,TA,RFn,TA,Attchd,1964.0,1445.0,1,GasA,TA,SLvl,1,TA,Lvl,Gtl,12095.0,Corner,109.97727037892876,IR1,0.0,80,RL,115.0,BrkFace,None,0.0,8,NAmes,0.0,6,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,1127.0,AllPub,180.0,1964,1964,2009,158000.0
702.0,779.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,702.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,343.0,2,TA,Fin,TA,Attchd,1994.0,1481.0,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,8125.0,Inside,65.0,Reg,0.0,60,RL,0.0,None,None,0.0,3,Gilbert,36.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,702.0,AllPub,0.0,1994,1995,2009,174000.0
1370.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,1090.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,MnPrv,TA,1,CBlock,2,Typ,479.0,2,TA,RFn,TA,Attchd,1976.0,1370.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,10400.0,Inside,80.0,Reg,0.0,20,RL,189.0,BrkFace,None,0.0,6,NWAmes,0.0,5,7,Y,0.0,None,CompShg,Gable,Family,WD,0.0,Pave,6,1090.0,AllPub,0.0,1976,1976,2009,152000.0
1097.0,0.0,0.0,None,3,1Fam,TA,No,338.0,0.0,GLQ,Unf,0,0,Gd,702.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,Plywood,GdPrv,None,0,PConc,2,Typ,480.0,2,TA,Unf,TA,Attchd,1986.0,1097.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9672.0,Corner,81.0,Reg,0.0,20,RL,0.0,None,None,0.0,5,SawyerW,0.0,5,6,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,6,1040.0,AllPub,0.0,1984,1985,2010,152000.0
1148.0,0.0,0.0,None,3,1Fam,TA,No,1148.0,0.0,BLQ,Unf,1,0,TA,0.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,BrkFace,Plywood,GdPrv,None,0,CBlock,1,Typ,672.0,1,TA,Unf,TA,Attchd,1959.0,1148.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7931.0,Inside,70.0,Reg,0.0,20,RL,0.0,None,None,0.0,7,NAmes,0.0,5,5,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,6,1148.0,AllPub,0.0,1959,1959,2009,132500.0
1372.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,1372.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,529.0,2,TA,Fin,TA,Attchd,2008.0,1372.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8640.0,Inside,72.0,Reg,0.0,20,FV,0.0,None,None,0.0,5,Somerst,140.0,5,7,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,6,1372.0,AllPub,0.0,2007,2008,2008,250580.0
1646.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,1638.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,870.0,3,TA,RFn,TA,Attchd,2007.0,1646.0,0,GasA,Ex,1Story,1,Gd,HLS,Gtl,10656.0,Inside,67.0,IR1,0.0,20,RL,274.0,Stone,None,0.0,11,Timber,80.0,5,8,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,6,1638.0,AllPub,192.0,2006,2007,2007,248900.0
1062.0,887.0,0.0,None,3,1Fam,TA,No,750.0,0.0,GLQ,Unf,1,0,Gd,300.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,MetalSd,MetalSd,GdPrv,TA,1,PConc,2,Typ,574.0,2,TA,Fin,TA,Attchd,1993.0,1949.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9938.0,Inside,80.0,Reg,0.0,60,RL,246.0,BrkFace,None,0.0,6,SawyerW,90.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,8,1050.0,AllPub,156.0,1993,1994,2010,236000.0
894.0,0.0,0.0,None,2,1Fam,None,None,0.0,0.0,None,None,0,0,None,894.0,N,PosN,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,308.0,1,TA,Unf,TA,Detchd,1962.0,894.0,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,6600.0,Inside,60.0,Reg,0.0,20,RL,0.0,None,None,0.0,8,NAmes,0.0,5,5,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,5,894.0,AllPub,0.0,1962,1962,2009,109500.0
804.0,878.0,0.0,None,3,1Fam,TA,No,505.0,0.0,GLQ,Unf,0,0,Gd,299.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,523.0,2,TA,RFn,TA,Attchd,1998.0,1682.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8750.0,Inside,70.0,Reg,0.0,60,RL,116.0,BrkFace,None,0.0,6,CollgCr,77.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,804.0,AllPub,0.0,1998,1998,2010,200500.0
676.0,455.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,676.0,Y,Artery,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,None,None,0,CBlock,1,Typ,200.0,1,TA,Unf,TA,Detchd,1941.0,1131.0,1,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,5720.0,Inside,52.0,Reg,0.0,50,RM,0.0,None,None,0.0,8,OldTown,0.0,6,5,Y,0.0,None,CompShg,Gable,Abnorml,WD,0.0,Pave,5,676.0,AllPub,26.0,1941,1950,2009,66500.0
1090.0,0.0,0.0,None,2,1Fam,Gd,No,980.0,0.0,ALQ,Unf,1,0,Ex,110.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,1,Typ,450.0,2,TA,Fin,TA,Attchd,2005.0,1090.0,1,GasA,Gd,1Story,1,TA,Lvl,Gtl,7024.0,Inside,60.0,Reg,0.0,20,RL,0.0,None,None,0.0,6,Edwards,49.0,5,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,1090.0,AllPub,0.0,2005,2006,2007,157000.0
1187.0,530.0,0.0,None,3,1Fam,TA,Mn,902.0,0.0,LwQ,Unf,0,0,Gd,254.0,Y,Norm,Norm,SBrkr,0.0,Gd,Gd,HdBoard,HdBoard,None,TA,1,CBlock,2,Typ,400.0,2,TA,RFn,TA,Attchd,1990.0,1717.0,1,GasA,Ex,1.5Fin,1,Gd,Lvl,Gtl,13758.0,CulDSac,44.0,IR1,0.0,50,RL,117.0,BrkFace,None,0.0,4,Timber,36.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,1156.0,AllPub,168.0,1990,1991,2007,187500.0
